Transaction_ID,Transaction_Date,Area,Property_Type,Property_Sub_Type,Property_Size_SqM,Transaction_Amount_AED,Rooms,Parking_Spaces,Transaction_Type,Source_Channel
DXB-101064,2024-12-31,Jumeirah,Apartment,Studio,96.0,2776008.0,0.0,0,Sale,DLD
DXB-100888,2023-03-29,Jumeirah Village Circle,Apartment,1 BR,216.5,1879585.0,1.0,1,Sale,DLD
DXB-101141,2023-04-07,Deira,Townhouse,2 BR,56.3,886136.0,2.0,1,Sale,DLD
DXB-100915,2023-03-09,Downtown Dubai,Hotel Apartment,Studio,177.1,6009038.0,0.0,0,Mortgage, DLD 
DXB-101218,2024-03-02,Al Barsha,Villa,3 BR,244.7,"AED 2,928,715",3.0,1,Sale,DLD
DXB-100926,2026-05-25,Al Barsha,Apartment,3 BR,136.6,2138881.0,3.0,3,Sale,DLD
DXB-100745,2025-07-04,Mirdif,Apartment,Studio,75.4,551914.0,0.0,2,Sale,Developer
DXB-100614,2024-08-01,Jumeirah,apartment,Studio,195.8,3639810.0,0.0,3,Sale,DLD
DXB-100775,2023-12-23,Jumeirah Village Circle,Penthouse,2 BR,99999.0,1737798.0,2.0,2,Mortgage,Broker
DXB-101014,2023-11-18,,APARTMENT,2 BR,37.2,697099.0,2.0,1,Sale,Broker
DXB-100713,27-May-2023,Business Bay,Hotel Apartment,1 BR,8000.0,60000000,1.0,2,Sale,Developer
DXB-100577,2026-03-09,,Villa,3 BR,145.6,2341519.0,3.0,3,Mortgage,Broker
DXB-100712,2024-02-28,Deira,Townhouse,3 BR,48.8,616398.0,3.0,1,Sale,DLD
DXB-100433,2026-04-30,Dubai Hills Estate,Townhouse,4 BR,111.8,2211146.0,4.0,0,Sale,DLD
DXB-100163,2023-02-27,Jumeirah Lake Towers,APT,1 BR,228.3,3926897.0,1.0,3,Sale,Developer
DXB-100263,2024-01-24,Deira,Apartment,Studio,53.7,740785.0,0.0,2,Sale,DLD
DXB-100231,2023-07-02,Business Bay,Apartment,2 BR,77.1,2601714.0,2.0,1,Sale,Developer
DXB-100302,2023-07-27,International City,APT,Studio,148.4,1467805.0,0.0,3,Mortgage,DLD
DXB-101492,2024-03-05,Arabian Ranches,Villa,6 BR,164.0,3098957.0,6.0,2,Sale,DLD
DXB-100927,2025-09-21,Jumeirah Village Circle,Penthouse,2 BR,-25.0,934945.0,2.0,0, Sale ,DLD
DXB-100175,02/02/2025,Dubai Silicon Oasis,Apartment,1 BR,54.0,"AED 500,353",1.0,2,Sale,DLD
DXB-101146,2023-08-20,Palm Jumeirah,town house,4 BR,83.1,3552504.0,4.0,0,Mortgage,Broker
DXB-100149,13-Dec-2025,downtown dubai,Apartment,1 BR,124.7,3608491.0,1.0,1,Sale,Broker
DXB-101461,2024-12-05,Dubai Hills Estate,Apartment,2 BR,58.0,1418446.0,2.0,1,Sale,Broker
DXB-101206,15-May-2023,Bur Dubai,Villa,4 BR,130.1,2099034.0,4.0,3,Mortgage,DLD
DXB-100071,2024-05-27,Al Barsha,Apartment,Studio,95.0,"AED 1,269,275",0.0,3,Sale,DLD
DXB-100168,2023-07-23,Deira,Apartment,2 BR,,975901.0,2.0,1, Mortgage ,DLD
DXB-100455,2023-08-05,Deira,APT,Studio,46.9,525154.0,0.0,1,Sale,DLD
DXB-100089,2023-03-16,Al Barsha,Apartment,1 BR,137.1,2144460.0,1.0,2,Sale,DLD
DXB-100117,2024-03-16,International City,VILLA,5 BR,190.1,2702631.0,5.0,3,Sale,DLD
DXB-100487,2025-03-14,Mirdif,apartment,3 BR,110.4,1310070.0,,2,Mortgage,DLD
DXB-100321,2024-07-17,jvc,Apartment,2 BR,89.7,1821374.0,2.0,2,Sale,Developer
DXB-101335,2023-01-12,Palm Jumeirah,Penthouse,4 BR,207.9,8854875.0,4.0,0,Sale,DLD
DXB-101423,2025-08-21,Palm Jumeirah,Apartment,3 BR,,,3.0,3,Sale,Broker
DXB-100459,2023-04-29,Dubai Hills Estate,Villa,6 BR,71.0,"AED 1,437,409",6.0,1,Mortgage,DLD
DXB-101487,2026-07-21,Business Bay,Apartment,2 BR,207.7,4038743.0,2.0,3,Mortgage,DLD
DXB-101469,13/08/2023,Jumeirah,Apartment,Studio,75.4,1823063.0,0.0,3,Sale,Broker
DXB-101166,2023-12-02,Palm Jumeirah,Townhouse,2 BR,97.4,3037592.0,2.0,2,Sale,DLD
DXB-100241,2025-11-21,Business Bay,town house,3 BR,168.6,3916890.0,3.0,2,Sale,DLD
DXB-100698,2026-05-08,Jumeirah Lake Towers,Villa,5 BR,211.6,4612842.0,5.0,0,Sale,Broker
DXB-100841,2024-08-14,Al Barsha,Townhouse,3 BR,200.3,2843946.0,3.0,3,Mortgage,DLD
DXB-100913,2025-08-01,Dubai Silicon Oasis,Hotel Apartment,2 BR,104.4,1027837.0,2.0,0,Sale,DLD
DXB-101087,2023-12-24,Bur Dubai,Townhouse,4 BR,122.4,1839881.0,4.0,3,Mortgage,DLD
DXB-100702,2023-11-07,Business Bay,Apartment,3 BR,54.1,1029361.0,3.0,3,Mortgage,Broker
DXB-101143,2023-02-04,Palm Jumeirah,Townhouse,4 BR,26.1,977877.0,4.0,1,Sale,Broker
DXB-100584,2024-05-28,Jumeirah,Hotel Apartment,1 BR,106.4,"AED 2,526,251",1.0,3,Sale,DLD
DXB-100979,2025-07-13,Jumeirah Village Circle,Apartment,2 BR,84.6,1028909.0,2.0,0,Sale,DLD
DXB-101128,2025-05-22,Dubai Silicon Oasis,Villa,4 BR,197.3,4770509.0,4.0,3,Sale,Broker
DXB-100692,2025-07-19,Jumeirah Village Circle,apartment,1 BR,334.3,6432230.0,1.0,0,Mortgage,Broker
DXB-100270,2024-10-17,Jumeirah Village Circle,Apartment,1 BR,201.8,3023356.0,1.0,1,Sale,DLD
DXB-100595,2025-07-31,Jumeirah Lake Towers,Apartment,Studio,47.1,1073734.0,0.0,3,Sale,Developer
DXB-100785,2026-07-01,Dubai Silicon Oasis,APARTMENT,2 BR,141.2,"AED 2,234,457",2.0,1,Mortgage,DLD
DXB-100496,03-25-2025,Downtown Dubai,Apartment,2 BR,170.0,5995875.0,2.0,0,Sale,DLD
DXB-100220,2023-01-30,Arabian Ranches,Apartment,2 BR,-10.0,1958325.0,2.0,0,Sale,DLD
DXB-101340,2024-05-06,Dubai Marina ,Apartment,3 BR,303.2,8715772.0,3.0,3,Sale,DLD
DXB-100877,2023-07-20,Business Bay,APT,1 BR,127.4,1989452.0,1.0,2,Mortgage,DLD
DXB-100920,2024-09-14,Mirdif,Apartment,3 BR,90.8,933481.0,3.0,1,Sale,DLD
DXB-101084,2026-06-13,Al Barsha,Hotel Apartment,1 BR,187.2,4442503.0,1.0,1,Sale,DLD
DXB-100984,2025-04-12,Deira,Apartment,2 BR,76.8,1113880.0,2.0,0,Sale,Developer
DXB-101155,2024-12-04,Jumeirah Village Circle,Apartment,Studio,86.3,1154886.0,0.0,2,Sale,Broker
DXB-100312,2026-07-13,Bur Dubai,Apartment,2 BR,132.3,1721553.0,2.0,2,Sale,DLD
DXB-101412,2025-02-15,Dubai Hills Estate,town house,4 BR,133.9,4042278.0,4.0,0,Sale,Developer
DXB-100507,2023-12-01,Deira,Townhouse,4 BR,327.1,4390739.0,4.0,3,Sale,Broker
DXB-100393,03-05-2025,Jumeirah Village Circle,Villa,3 BR,151.7,2172193.0,3.0,1,Sale,DLD
DXB-100409,2025-10-27,Al Barsha,Hotel Apartment,1 BR,278.1,2997129.0,1.0,0,Sale,DLD
DXB-100677,2024-12-16,Jumeirah,Apartment,1 BR,156.8,3765651.0,1.0,3,Mortgage,DLD
DXB-100952,2023-04-23,,Apartment,3 BR,113.4,-1000000,3.0,0,Mortgage,Developer
DXB-101434,2025-06-05,Dubai Silicon Oasis,APT,3 BR,99.6,1718314.0,3.0,1,Sale,DLD
DXB-100328,2026-07-17,Dubai Hills Estate,Villa,6 BR,60.3,2888854.0,,3,Mortgage,Broker
DXB-101036,2026-08-14,Arabian Ranches,Apartment,Studio,62.2,1654066.0,0.0,1,Sale,DLD
DXB-100085,2026-03-01,Dubai Hills Estate,Apartment,2 BR,135.4,3052579.0,2.0,2,Mortgage,Developer
DXB-100083,2023-06-26,Business Bay,Apartment,2 BR,77.7,1933734.0,2.0,0,Sale,DLD
DXB-100206,2026-08-22,,Apartment ,1 BR,325.3,3577761.0,1.0,0,Sale,DLD
DXB-100103,2023-01-08,Palm Jumeirah,Hotel Apartment,2 BR,118.7,3203888.0,2.0,1,Mortgage,DLD
DXB-100734,2025-12-08,Jumeirah Lake Towers,Apartment,1 BR,60.0,822303.0,1.0,0,Mortgage,DLD
DXB-100694,2024-07-07,,Hotel Apartment,1 BR,66.1,2330250.0,1.0,0,Sale,DLD
DXB-100497,2025-03-11,Al Barsha,Villa,6 BR,45.5,992537.0,6.0,3,Sale,Broker
DXB-100327,2025-01-27,Business Bay,Apartment ,2 BR,116.6,2521733.0,2.0,0,Sale,DLD
DXB-101497,2025-02-08,Dubai Hills Estate,Villa,6 BR,106.8,3379181.0,6.0,0,Sale,DLD
DXB-100660,2025-05-01,Dubai Silicon Oasis,Apartment,1 BR,-10.0,1822939.0,1.0,1,Mortgage,DLD
DXB-100346,2023-11-16,International City,Hotel Apartment,2 BR,88.2,950476.0,2.0,2,Mortgage,DLD
DXB-100210,2026-07-27,Mirdif,Villa ,4 BR,126.5,1876409.0,4.0,1,Sale,Developer
DXB-100567,2024-09-24,Jumeirah Village Circle ,Apartment,Studio,96.2,1263547.0,0.0,0,Sale,DLD
DXB-100142,2025-09-06,Palm Jumeirah,Hotel Apartment,2 BR,68.6,2618048.0,2.0,2,Mortgage,Broker
DXB-100514,2024-09-14,Business Bay,APT,2 BR,188.3,4243233.0,2.0,3,Sale,Broker
DXB-101028,2025-06-22,Arabian Ranches,town house,2 BR,229.8,5001926.0,2.0,0,Sale,Broker
DXB-100864,2025-06-30,International City,APT,1 BR,61.5,602444.0,1.0,3,Mortgage,Developer
DXB-100891,2024-08-23,Bur Dubai,Hotel Apartment,Studio,91.7,1218776.0,0.0,3,Sale,DLD
DXB-100814,2025-11-28,Dubai Hills Estate,Apartment,1 BR,180.4,5539415.0,1.0,2,Sale,DLD
DXB-101261,2023-08-12,Business Bay,Apartment,Studio,222.0,5352389.0,0.0,2,Mortgage,Developer
DXB-100563,2026-06-16,Jumeirah,Villa,5 BR,190.9,5057535.0,5.0,2,Sale,DLD
DXB-101081,2024-07-05,JLT,Hotel Apartment,2 BR,120.8,2214688.0,2.0,0, Sale ,Broker
DXB-100371,2023-07-05,Business Bay,APARTMENT,3 BR,601.1,11005832.0,3.0,3,Sale,DLD
DXB-101011,2025-03-16,Bur Dubai,Villa,6 BR,217.1,3943436.0,6.0,3,Sale,Broker
DXB-100890,2023-11-20,Dubai Silicon Oasis,Apartment,Studio,97.9,1002185.0,0.0,2,Sale,DLD
DXB-101240,2025-08-30,Dubai Hills Estate,Penthouse,4 BR,72.9,"AED 2,209,771",4.0,3,Mortgage,DLD
DXB-100683,2023-09-29,Dubai Silicon Oasis,Apartment,3 BR,211.7,3294632.0,3.0,0,Sale,DLD
DXB-100632,2026-08-12,Dubai Marina,Apartment,1 BR,276.5,6778213.0,1.0,0,Sale,Broker
DXB-100194,2025-11-16,Jumeirah,apartment,2 BR,138.0,4161891.0,2.0,1,Sale,DLD
DXB-100513,2024-11-12,Jumeirah Village Circle,Apartment,3 BR,87.2,1648216.0,3.0,3, Sale ,DLD
DXB-100209,2023-02-19,Business Bay,apartment,1 BR,,2450102.0,1.0,0,Mortgage,DLD
DXB-101000,2023-09-23,Jumeirah Lake Towers,apartment,3 BR,201.3,4773605.0,3.0,0,Sale, DLD 
DXB-100635,2023-06-28,Al Barsha,Apartment,Studio,144.0,1937979.0,0.0,0,Mortgage,DLD
DXB-100087,2023-01-01,Jumeirah Village Circle,Apartment,1 BR,56.0,578624.0,1.0,2,Mortgage,DLD
DXB-101186,2026-04-02,Business Bay,APT,3 BR,73.4,1698926.0,3.0,0,Sale,DLD
DXB-100909,2024-01-02,Bur Dubai,Apartment,2 BR,129.4,1631863.0,2.0,2,Mortgage,Developer
DXB-100190,2024-06-13,Dubai Marina,Hotel Apartment,Studio,148.5,4371871.0,0.0,0,Mortgage,DLD
DXB-100178,2026-02-10,Business Bay,Penthouse,3 BR,214.5,8977797.0,3.0,3,Sale,Broker
DXB-100556,2025-11-12,Arabian Ranches,Apartment,3 BR,96.5,2515481.0,3.0,3,Mortgage,DLD
DXB-101139,2023-05-14,Al Barsha,VILLA,6 BR,100.7,1142596.0,6.0,3,Sale,DLD
DXB-101268,2023-07-24,Dubai Marina,Apartment,1 BR,36.8,1064931.0,1.0,2,Mortgage,DLD
DXB-101179,2025-08-16,Palm Jumeirah,Apartment,Studio,77.2,2074139.0,0.0,3,Sale,DLD
DXB-100744,2023-01-13,Business Bay,APARTMENT,1 BR,153.8,4292783.0,1.0,1,Sale,Broker
DXB-101111,2023-03-22,Al Barsha,Apartment,Studio,64.8,1032659.0,0.0,1,Sale,DLD
DXB-100511,2026-07-06,Dubai Silicon Oasis,Townhouse ,2 BR,202.0,2638018.0,2.0,3,Sale,DLD
DXB-101262,2024-08-04,Jumeirah Lake Towers,APARTMENT,Studio,69.1,2024645.0,0.0,2,Sale,DLD
DXB-100471,2026-02-06,Jumeirah,Apartment,1 BR,47.8,1838833.0,1.0,0,Mortgage,Broker
DXB-100398,2024-06-11,dubai marina,Apartment,3 BR,107.9,1245857.0,3.0,0,Mortgage,DLD
DXB-100035,2025-03-23,Mirdif,Apartment,2 BR,336.1,6998410.0,2.0,1,Mortgage,DLD
DXB-100205,2024-05-12,Arabian Ranches,Apartment ,Studio,147.8,2815879.0,0.0,1,Sale,Developer
DXB-100608,2024-11-17,International City,Townhouse,2 BR,133.4,1100931.0,2.0,3,Sale,DLD
DXB-101306,2023-04-07,Jumeirah,Villa ,4 BR,156.4,5818031.0,4.0,1,Sale, DLD 
DXB-101124,03-13-2024,Jumeirah,Apartment,Studio,162.8,4608942.0,0.0,1,Sale,Broker
DXB-101067,2023-01-14,Palm Jumeirah,Villa ,4 BR,126.4,4129169.0,4.0,2,Sale,DLD
DXB-100429,2025-08-21,Jumeirah Lake Towers,TOWNHOUSE,2 BR,123.8,2866046.0,2.0,2,Sale,DLD
DXB-101252,2024-10-04,Mirdif,Apartment,Studio,135.8,"AED 997,056",0.0,1,Sale,DLD
DXB-100228,2023-03-06,Jumeirah,Villa,3 BR,148.5,3917711.0,3.0,1,Sale,DLD
DXB-101003,2025-10-11,Palm Jumeirah,Apartment,2 BR,,5876243.0,2.0,1,Sale,Broker
DXB-101029,2023-12-07,Palm Jumeirah,APARTMENT,Studio,146.1,3475499.0,0.0,2,Sale,DLD
DXB-101482,2025-02-23,Deira,Villa,6 BR,68.3,,6.0,2,Sale,Broker
DXB-101432,2023-04-11,Bur Dubai,apartment,1 BR,187.3,1347409.0,1.0,0,Sale,DLD
DXB-100727,2025-02-08,Al Barsha,Apartment,3 BR,110.9,1772667.0,3.0,2,Sale,Broker
DXB-100318,2023-05-10,Business Bay,Apartment,2 BR,107.3,2360109.0,2.0,3,Sale,Broker
DXB-100629,2023-07-02,Deira,Townhouse,3 BR,55.1,511674.0,3.0,1,Sale,DLD
DXB-100925,2024-11-08,Dubai Silicon Oasis,Apartment ,Studio,87.8,1015767.0,0.0,2,Mortgage,Broker
DXB-100893,2023-03-01,Business Bay,Apartment,3 BR,175.9,5482258.0,3.0,0,Sale,DLD
DXB-101019,2023-12-11,Arabian Ranches,Apartment ,2 BR,106.0,3295746.0,2.0,3,Mortgage,Broker
DXB-101401,2024-06-12,Downtown Dubai,Apartment,Studio,151.0,"AED 4,028,659",0.0,3,Mortgage, DLD 
DXB-100034,27-Jun-2023,downtown dubai,Apartment,Studio,75.6,1943171.0,0.0,0,Mortgage,Developer
DXB-100075,06-28-2026,Jumeirah,Apartment,3 BR,94.8,1841242.0,3.0,1,Sale,DLD
DXB-100173,2024-04-01,Dubai Hills Estate,Hotel Apartment,2 BR,166.8,3219786.0,2.0,2,Mortgage,Broker
DXB-101075,2023-05-30,Dubai Marina,APT,2 BR,69.3,1625952.0,2.0,3, Mortgage ,Developer
DXB-101219,2024-04-17,Jumeirah Village Circle,Apartment,1 BR,135.2,2266996.0,1.0,1,Sale,Broker
DXB-101348,2023-09-07,Jumeirah,Apartment ,2 BR,27.2,421984.0,2.0,0,Sale,DLD
DXB-101446,2026-06-28,Jumeirah Lake Towers,Hotel Apartment,Studio,53.1,1397720.0,0.0,2,Mortgage,DLD
DXB-100747,2025-10-15,Mirdif,APARTMENT,3 BR,77.6,837482.0,3.0,2,Mortgage,DLD
DXB-101404,2023-09-28,Business Bay,APT,Studio,84.9,1418826.0,0.0,2,Sale, Developer 
DXB-100508,2024-08-26,Dubai Marina,APARTMENT,2 BR,112.8,2207032.0,2.0,3,Sale,Broker
DXB-100710,2025-03-04,Dubai Hills Estate,Hotel Apartment,Studio,77.0,2565890.0,0.0,3,Sale,DLD
DXB-100607,2024-09-11,Arabian Ranches,Apartment,3 BR,121.2,2621540.0,3.0,1,Sale,DLD
DXB-100387,2023-02-07,Jumeirah,Hotel Apartment,1 BR,45.4,1090114.0,1.0,2,Sale,DLD
DXB-101117,2025-11-27,Downtown Dubai ,Townhouse,2 BR,179.3,6196250.0,2.0,0,Sale,DLD
DXB-101486,2023-02-03,Dubai Silicon Oasis,Hotel Apartment,2 BR,232.1,3009757.0,2.0,1,Sale,Broker
DXB-100751,2024-01-17,Jumeirah,apartment,1 BR,61.7,1136111.0,1.0,1,Sale,DLD
DXB-100911,2026-08-21,Mirdif,Penthouse,3 BR,115.3,1976742.0,3.0,0,Sale,Broker
DXB-100148,2025-10-23,Mirdif,Apartment,1 BR,59.7,928682.0,1.0,1,Mortgage,DLD
DXB-100753,19-Oct-2024,Jumeirah Lake Towers,APARTMENT,2 BR,,1230253.0,,0,Sale,DLD
DXB-100402,2025-05-30,Jumeirah Village Circle,Townhouse,3 BR,94.2,1133819.0,3.0,0,Mortgage,DLD
DXB-100340,2023-12-09,Dubai Silicon Oasis,Apartment,3 BR,89.3,1346536.0,3.0,3,Mortgage,DLD
DXB-101251,2025-04-14,Dubai Hills Estate,Apartment ,Studio,108.2,1976096.0,0.0,1,Mortgage,DLD
DXB-100987,2026-04-17,Downtown Dubai,APARTMENT,3 BR,131.3,4526845.0,3.0,1,Sale,DLD
DXB-100200,2024-12-05,Bur Dubai,Townhouse ,4 BR,78.0,707285.0,4.0,1,Sale,Developer
DXB-101115,14/02/2025,Al Barsha,apartment,2 BR,99.7,"AED 1,751,415",2.0,0,Sale,DLD
DXB-100732,2025-04-19,Palm Jumeirah,Apartment ,1 BR,46.1,1232764.0,1.0,2,Sale,DLD
DXB-100540,18/07/2026,Jumeirah,Hotel Apartment,1 BR,148.8,1276872.0,1.0,2,Sale,DLD
DXB-100691,2024-12-07,International City,Penthouse,4 BR,106.2,1238232.0,4.0,2,Sale,Broker
DXB-100609,2025-08-02,Arabian Ranches,APARTMENT,1 BR,101.0,2386711.0,1.0,1,Mortgage,DLD
DXB-101498,12/05/2024,Business Bay,Apartment,3 BR,44.2,756636.0,3.0,3,Mortgage,Broker
DXB-100955,16/04/2023,Mirdif,Penthouse,2 BR,95.2,1278111.0,2.0,1,Sale,Broker
DXB-100280,2025-06-09,,Apartment,3 BR,62.6,"AED 1,361,050",3.0,0,Sale,Developer
DXB-100410,2025-07-21,Downtown Dubai,villa,6 BR,169.0,3878135.0,6.0,2,Mortgage,DLD
DXB-101195,2024-08-05,Al Barsha,Apartment,Studio,97.7,1849441.0,0.0,1,Mortgage,Developer
DXB-101299,2024-06-05,Downtown Dubai,Apartment,1 BR,64.8,2427469.0,1.0,2,Sale,Broker
DXB-101187,2026-02-05,Business Bay,Hotel Apartment,Studio,77.1,2816006.0,0.0,0,Sale,DLD
DXB-100687,2025-07-14,Mirdif,Hotel Apartment,Studio,131.7,1922294.0,0.0,0,Mortgage,DLD
DXB-100335,2025-11-26,Business Bay,Villa ,5 BR,92.6,1378756.0,5.0,2,Sale,DLD
DXB-100642,2024-09-12,,Apartment,2 BR,38.7,478312.0,2.0,1,Sale,Broker
DXB-100314,2026-01-02,Palm Jumeirah,Apartment,2 BR,52.3,1173345.0,2.0,1,Sale,DLD
DXB-100782,2026-02-25,downtown dubai,Apartment,3 BR,68.5,"AED 1,570,012",3.0,3,Mortgage,DLD
DXB-101193,11-13-2024,Dubai Marina,Hotel Apartment,Studio,191.6,5124163.0,0.0,1,Sale,DLD
DXB-101455,2024-05-23,Downtown Dubai ,APARTMENT,2 BR,44.9,1533691.0,2.0,0,Mortgage,DLD
DXB-101451,2025-06-08,Business Bay,Villa,6 BR,163.6,4656377.0,6.0,2,Mortgage,Broker
DXB-101320,08-Jul-2023,International City,APARTMENT,2 BR,40.0,509701.0,2.0,1,Sale, DLD 
DXB-100092,2023-06-27,Arabian Ranches,Apartment,Studio,110.8,1682881.0,0.0,1,Sale,DLD
DXB-100834,2025-02-16,Jumeirah Village Circle,VILLA,5 BR,140.5,1132346.0,5.0,2,Sale,DLD
DXB-100592,2024-02-22,Mirdif,Apartment,Studio,260.5,1161231.0,0.0,1,Sale,Developer
DXB-101485,15/06/2023,Dubai Hills Estate,Apartment,1 BR,134.5,3637610.0,1.0,3,Mortgage,DLD
DXB-100394,2026-01-02,Dubai Hills Estate,Apartment,1 BR,113.9,2597863.0,1.0,3,Sale,Broker
DXB-101311,2024-12-27,Deira,Hotel Apartment,1 BR,124.2,1773695.0,1.0,3,Sale,DLD
DXB-101069,2025-08-15,Downtown Dubai,Apartment,Studio,127.8,2593400.0,0.0,1,Sale,Developer
DXB-100575,2023-06-22,Arabian Ranches,Apartment,1 BR,148.4,2552102.0,1.0,2,Sale,Broker
DXB-100573,2024-11-27,Jumeirah Lake Towers,Townhouse ,4 BR,99.5,1159311.0,4.0,2,Sale,DLD
DXB-101399,2024-05-30,International City,Apartment,3 BR,254.9,2651148.0,3.0,0,Sale,DLD
DXB-100735,2025-12-24,Business Bay,Villa,6 BR,42.4,1265784.0,6.0,1,Sale,DLD
DXB-101354,2025-03-14,Al Barsha,Penthouse,3 BR,75.6,1276371.0,3.0,1,Sale,DLD
DXB-100279,2023-07-28,Arabian Ranches,Penthouse,2 BR,161.9,"AED 6,030,403",2.0,2,Mortgage,DLD
DXB-100337,2023-08-12,dubai marina,villa,3 BR,199.3,5414739.0,3.0,3,Mortgage,Developer
DXB-100227,2025-03-29,Dubai Hills Estate,Villa,6 BR,106.9,1775389.0,6.0,1,Sale,DLD
DXB-100008,2023-04-02,International City,Apartment,1 BR,220.5,1005112.0,1.0,3,Sale,DLD
DXB-101109,2025-06-25,Jumeirah Lake Towers,Apartment,Studio,108.1,2350755.0,0.0,1,Sale,DLD
DXB-101312,2025-10-15,Dubai Hills Estate,Villa,4 BR,108.3,3683539.0,4.0,0,Mortgage,DLD
DXB-101191,2024-03-05,Dubai Hills Estate,Apartment,2 BR,165.8,3540532.0,2.0,0,Mortgage,DLD
DXB-100068,2025-04-05,Jumeirah Village Circle,Apartment ,1 BR,160.5,2865003.0,1.0,1,Sale,DLD
DXB-101388,2023-02-22,Dubai Hills Estate,Hotel Apartment,1 BR,116.2,2036111.0,1.0,3,Sale,DLD
DXB-101120,2024-10-17,Arabian Ranches,Villa ,3 BR,81.6,1706259.0,3.0,1,Sale,DLD
DXB-101145,2026-05-12,Jumeirah Lake Towers,Apartment,Studio,88.4,1317489.0,0.0,3,Sale,Broker
DXB-101180,2025-11-23,International City,town house,2 BR,148.5,2103564.0,2.0,1,Sale,Developer
DXB-101322,2026-05-12,Palm Jumeirah,Apartment ,3 BR,188.6,6475103.0,3.0,3,Sale,Developer
DXB-101211,2026-04-03,Arabian Ranches,Townhouse ,4 BR,240.1,6983242.0,4.0,2,Sale,Developer
DXB-100024,2026-02-12,Dubai Hills Estate,Townhouse,4 BR,117.0,2785396.0,4.0,1,Mortgage, DLD 
DXB-100633,2024-03-02,Jumeirah,Apartment ,Studio,163.1,-1000000,0.0,3,Mortgage,DLD
DXB-100470,2024-03-09,Business Bay,apartment,3 BR,196.1,4244909.0,3.0,3,Sale,Broker
DXB-100557,2024-01-02,Dubai Hills Estate,Apartment,3 BR,56.4,835891.0,3.0,1,Mortgage,DLD
DXB-100293,2025-01-26,Jumeirah Lake Towers,Apartment,1 BR,66.5,1155819.0,1.0,0,Sale,Broker
DXB-100772,20/03/2024,Al Barsha,Villa,3 BR,96.8,1697457.0,3.0,3,Sale,DLD
DXB-101441,2025-10-31,Dubai Hills Estate,Apartment,1 BR,178.0,2941932.0,1.0,2,Sale,Broker
DXB-101188,2023-01-15,Dubai Marina,Apartment,3 BR,164.5,3876834.0,3.0,0,Sale,DLD
DXB-101022,2023-02-11,Dubai Silicon Oasis,Hotel Apartment,2 BR,,583688.0,2.0,3,Sale,DLD
DXB-100120,2024-01-01,International City,villa,5 BR,105.5,1308723.0,5.0,3,Sale,DLD
DXB-100905,2024-11-17,,VILLA,4 BR,92.3,2885477.0,4.0,2,Sale,DLD
DXB-100510,2023-04-18,Mirdif,Apartment,3 BR,89.5,940431.0,3.0,1, Mortgage ,DLD
DXB-100179,2025-05-23,JVC,TOWNHOUSE,2 BR,267.4,"AED 3,525,456",2.0,3,Mortgage,DLD
DXB-101093,2023-01-04,Palm Jumeirah,Apartment,2 BR,,2785927.0,2.0,2,Mortgage,DLD
DXB-101183,2024-09-30,Deira,APARTMENT,1 BR,204.3,2326243.0,1.0,3,Sale,Developer
DXB-100815,2025-09-11,Downtown Dubai,Penthouse,3 BR,73.7,3001368.0,,1,Sale,DLD
DXB-101472,2023-04-16,Al Barsha,Apartment,1 BR,221.1,"AED 3,367,167",1.0,0,Mortgage,DLD
DXB-100863,04/03/2023,International City,Villa,6 BR,,409153.0,6.0,3,Sale,Broker
DXB-101082,2023-08-31,Jumeirah,Hotel Apartment,2 BR,103.3,2527955.0,2.0,3,Sale,DLD
DXB-101331,2024-04-29,Jumeirah Lake Towers,Apartment,Studio,76.0,1311637.0,,3,Mortgage,Broker
DXB-100380,2023-09-05,Deira,Villa,4 BR,118.6,1579900.0,4.0,2,Sale,DLD
DXB-100604,04-Dec-2023,,Hotel Apartment,Studio,91.4,975298.0,0.0,3,Sale,DLD
DXB-101246,2025-02-05,Jumeirah Lake Towers,Villa,4 BR,71.4,1881525.0,4.0,1,Sale,DLD
DXB-101327,2024-03-20,Palm Jumeirah,Villa,5 BR,129.1,7709947.0,5.0,0,Sale,DLD
DXB-100550,2025-04-13,Palm Jumeirah,Apartment,1 BR,226.0,10801529.0,1.0,3,Sale,DLD
DXB-101171,2026-03-29,Business Bay,Townhouse,3 BR,90.6,1925889.0,3.0,2,Mortgage,DLD
DXB-100251,2024-10-29,Jumeirah,Penthouse,2 BR,160.7,4579823.0,2.0,3,Sale,DLD
DXB-101410,2023-04-01,downtown dubai,Townhouse,2 BR,84.2,"AED 2,762,471",2.0,3,Sale,DLD
DXB-100212,2024-06-03,Dubai Hills Estate,Apartment,3 BR,134.9,2593461.0,3.0,3,Sale,DLD
DXB-101298,2023-02-08,Dubai Marina,Villa,5 BR,162.0,4225615.0,5.0,1,Sale,Broker
DXB-100330,2023-01-30,International City,Townhouse,3 BR,266.8,3887151.0,3.0,0,Sale,DLD
DXB-100432,20/02/2026,Business Bay,Villa,6 BR,54.3,1320568.0,6.0,1,Mortgage,Broker
DXB-100276,2026-04-24,Downtown Dubai,Apartment,1 BR,81.3,2581137.0,1.0,2,Sale,DLD
DXB-101353,2025-11-06,Palm Jumeirah,Apartment,2 BR,,2726222.0,2.0,0,Sale,DLD
DXB-100291,2023-10-17,Palm Jumeirah,Apartment,3 BR,126.5,4351794.0,3.0,1,Sale,Broker
