Transaction_ID,Transaction_Date,Area,Property_Type,Property_Sub_Type,Property_Size_SqM,Transaction_Amount_AED,Rooms,Parking_Spaces,Transaction_Type,Source_Channel
dxb-101075,2023-05-30,dubai marina,apartment,2 br,69.3,1625952.0,2.0,3,mortgage,developer
dxb-101219,2024-04-17,jumeirah village circle,apartment,1 br,135.2,2266996.0,1.0,1,sale,broker
dxb-101348,2023-09-07,jumeirah,apartment,2 br,27.2,421984.0,2.0,0,sale,dld
dxb-101446,2026-06-28,jumeirah lake towers,hotel apartment,studio,53.1,1397720.0,0.0,2,mortgage,dld
dxb-100747,2025-10-15,mirdif,apartment,3 br,77.6,837482.0,3.0,2,mortgage,dld
dxb-101404,2023-09-28,business bay,apartment,studio,84.9,1418826.0,0.0,2,sale,developer
dxb-100508,2024-08-26,dubai marina,apartment,2 br,112.8,2207032.0,2.0,3,sale,broker
dxb-100710,2025-03-04,dubai hills estate,hotel apartment,studio,77.0,2565890.0,0.0,3,sale,dld
dxb-100387,2023-02-07,jumeirah,hotel apartment,1 br,45.4,1090114.0,1.0,2,sale,dld
dxb-101117,2025-11-27,downtown dubai,townhouse,2 br,179.3,6196250.0,2.0,0,sale,dld
dxb-101486,2023-02-03,dubai silicon oasis,hotel apartment,2 br,232.1,3009757.0,2.0,1,sale,broker
dxb-100751,2024-01-17,jumeirah,apartment,1 br,61.7,1136111.0,1.0,1,sale,dld
dxb-100911,2026-08-21,mirdif,penthouse,3 br,115.3,1976742.0,3.0,0,sale,broker
dxb-100148,2025-10-23,mirdif,apartment,1 br,59.7,928682.0,1.0,1,mortgage,dld
dxb-100753,2024-10-19,jumeirah lake towers,apartment,2 br,107.0,1230253.0,2.0,0,sale,dld
dxb-100402,2025-05-30,jumeirah village circle,townhouse,3 br,94.2,1133819.0,3.0,0,mortgage,dld
dxb-100340,2023-12-09,dubai silicon oasis,apartment,3 br,89.3,1346536.0,3.0,3,mortgage,dld
dxb-101251,2025-04-14,dubai hills estate,apartment,studio,108.2,1976096.0,0.0,1,mortgage,dld
dxb-100987,2026-04-17,downtown dubai,apartment,3 br,131.3,4526845.0,3.0,1,sale,dld
dxb-100200,2024-12-05,bur dubai,townhouse,4 br,78.0,707285.0,4.0,1,sale,developer
dxb-101115,2025-02-14,al barsha,apartment,2 br,99.7,1751415.0,2.0,0,sale,dld
dxb-100732,2025-04-19,palm jumeirah,apartment,1 br,46.1,1232764.0,1.0,2,sale,dld
dxb-100540,2026-07-18,jumeirah,hotel apartment,1 br,148.8,1276872.0,1.0,2,sale,dld
dxb-100691,2024-12-07,international city,penthouse,4 br,106.2,1238232.0,4.0,2,sale,broker
dxb-100609,2025-08-02,arabian ranches,apartment,1 br,101.0,2386711.0,1.0,1,mortgage,dld
dxb-101498,2024-05-12,business bay,apartment,3 br,44.2,756636.0,3.0,3,mortgage,broker
dxb-100955,2023-04-16,mirdif,penthouse,2 br,95.2,1278111.0,2.0,1,sale,broker
dxb-100280,2025-06-09,Unknown,apartment,3 br,62.6,1361050.0,3.0,0,sale,developer
dxb-100410,2025-07-21,downtown dubai,villa,6 br,169.0,3878135.0,6.0,2,mortgage,dld
dxb-101195,2024-08-05,al barsha,apartment,studio,97.7,1849441.0,0.0,1,mortgage,developer
dxb-101299,2024-06-05,downtown dubai,apartment,1 br,64.8,2427469.0,1.0,2,sale,broker
dxb-101187,2026-02-05,business bay,hotel apartment,studio,77.1,2816006.0,0.0,0,sale,dld
dxb-100687,2025-07-14,mirdif,hotel apartment,studio,131.7,1922294.0,0.0,0,mortgage,dld
dxb-100335,2025-11-26,business bay,villa,5 br,92.6,1378756.0,5.0,2,sale,dld
dxb-100642,2024-09-12,Unknown,apartment,2 br,38.7,478312.0,2.0,1,sale,broker
dxb-100314,2026-01-02,palm jumeirah,apartment,2 br,52.3,1173345.0,2.0,1,sale,dld
dxb-100782,2026-02-25,downtown dubai,apartment,3 br,68.5,1570012.0,3.0,3,mortgage,dld
dxb-101193,2024-11-13,dubai marina,hotel apartment,studio,191.6,5124163.0,0.0,1,sale,dld
dxb-101455,2024-05-23,downtown dubai,apartment,2 br,44.9,1533691.0,2.0,0,mortgage,dld
dxb-101451,2025-06-08,business bay,villa,6 br,163.6,4656377.0,6.0,2,mortgage,broker
dxb-101320,2023-07-08,international city,apartment,2 br,40.0,509701.0,2.0,1,sale,dld
dxb-100092,2023-06-27,arabian ranches,apartment,studio,110.8,1682881.0,0.0,1,sale,dld
dxb-100834,2025-02-16,jumeirah village circle,villa,5 br,140.5,1132346.0,5.0,2,sale,dld
dxb-100592,2024-02-22,mirdif,apartment,studio,260.5,1161231.0,0.0,1,sale,developer
dxb-101485,2023-06-15,dubai hills estate,apartment,1 br,134.5,3637610.0,1.0,3,mortgage,dld
dxb-100394,2026-01-02,dubai hills estate,apartment,1 br,113.9,2597863.0,1.0,3,sale,broker
dxb-101311,2024-12-27,deira,hotel apartment,1 br,124.2,1773695.0,1.0,3,sale,dld
dxb-101069,2025-08-15,downtown dubai,apartment,studio,127.8,2593400.0,0.0,1,sale,developer
dxb-100575,2023-06-22,arabian ranches,apartment,1 br,148.4,2552102.0,1.0,2,sale,broker
dxb-100573,2024-11-27,jumeirah lake towers,townhouse,4 br,99.5,1159311.0,4.0,2,sale,dld
dxb-101399,2024-05-30,international city,apartment,3 br,254.9,2651148.0,3.0,0,sale,dld
dxb-100735,2025-12-24,business bay,villa,6 br,42.4,1265784.0,6.0,1,sale,dld
dxb-101354,2025-03-14,al barsha,penthouse,3 br,75.6,1276371.0,3.0,1,sale,dld
dxb-100279,2023-07-28,arabian ranches,penthouse,2 br,161.9,6030403.0,2.0,2,mortgage,dld
dxb-100337,2023-08-12,dubai marina,villa,3 br,199.3,5414739.0,3.0,3,mortgage,developer
dxb-100227,2025-03-29,dubai hills estate,villa,6 br,106.9,1775389.0,6.0,1,sale,dld
dxb-100008,2023-04-02,international city,apartment,1 br,220.5,1005112.0,1.0,3,sale,dld
dxb-101109,2025-06-25,jumeirah lake towers,apartment,studio,108.1,2350755.0,0.0,1,sale,dld
dxb-101312,2025-10-15,dubai hills estate,villa,4 br,108.3,3683539.0,4.0,0,mortgage,dld
dxb-101191,2024-03-05,dubai hills estate,apartment,2 br,165.8,3540532.0,2.0,0,mortgage,dld
dxb-100068,2025-04-05,jumeirah village circle,apartment,1 br,160.5,2865003.0,1.0,1,sale,dld
dxb-101388,2023-02-22,dubai hills estate,hotel apartment,1 br,116.2,2036111.0,1.0,3,sale,dld
dxb-101120,2024-10-17,arabian ranches,villa,3 br,81.6,1706259.0,3.0,1,sale,dld
dxb-101145,2026-05-12,jumeirah lake towers,apartment,studio,88.4,1317489.0,0.0,3,sale,broker
dxb-101180,2025-11-23,international city,townhouse,2 br,148.5,2103564.0,2.0,1,sale,developer
dxb-101322,2026-05-12,palm jumeirah,apartment,3 br,188.6,6475103.0,3.0,3,sale,developer
dxb-101211,2026-04-03,arabian ranches,townhouse,4 br,240.1,6983242.0,4.0,2,sale,developer
dxb-100024,2026-02-12,dubai hills estate,townhouse,4 br,117.0,2785396.0,4.0,1,mortgage,dld
dxb-100470,2024-03-09,business bay,apartment,3 br,196.1,4244909.0,3.0,3,sale,broker
dxb-100557,2024-01-02,dubai hills estate,apartment,3 br,56.4,835891.0,3.0,1,mortgage,dld
dxb-100293,2025-01-26,jumeirah lake towers,apartment,1 br,66.5,1155819.0,1.0,0,sale,broker
dxb-100772,2024-03-20,al barsha,villa,3 br,96.8,1697457.0,3.0,3,sale,dld
dxb-101441,2025-10-31,dubai hills estate,apartment,1 br,178.0,2941932.0,1.0,2,sale,broker
dxb-101188,2023-01-15,dubai marina,apartment,3 br,164.5,3876834.0,3.0,0,sale,dld
dxb-101022,2023-02-11,dubai silicon oasis,hotel apartment,2 br,110.5,583688.0,2.0,3,sale,dld
dxb-100120,2024-01-01,international city,villa,5 br,105.5,1308723.0,5.0,3,sale,dld
dxb-100905,2024-11-17,Unknown,villa,4 br,92.3,2885477.0,4.0,2,sale,dld
dxb-100510,2023-04-18,mirdif,apartment,3 br,89.5,940431.0,3.0,1,mortgage,dld
dxb-100179,2025-05-23,jvc,townhouse,2 br,267.4,3525456.0,2.0,3,mortgage,dld
dxb-101093,2023-01-04,palm jumeirah,apartment,2 br,107.0,2785927.0,2.0,2,mortgage,dld
dxb-101183,2024-09-30,deira,apartment,1 br,204.3,2326243.0,1.0,3,sale,developer
dxb-100815,2025-09-11,downtown dubai,penthouse,3 br,73.7,3001368.0,3.0,1,sale,dld
dxb-101472,2023-04-16,al barsha,apartment,1 br,221.1,3367167.0,1.0,0,mortgage,dld
dxb-100863,2023-03-04,international city,villa,6 br,112.45,409153.0,6.0,3,sale,broker
dxb-101082,2023-08-31,jumeirah,hotel apartment,2 br,103.3,2527955.0,2.0,3,sale,dld
dxb-101331,2024-04-29,jumeirah lake towers,apartment,studio,76.0,1311637.0,0.0,3,mortgage,broker
dxb-100380,2023-09-05,deira,villa,4 br,118.6,1579900.0,4.0,2,sale,dld
dxb-100604,2023-12-04,Unknown,hotel apartment,studio,91.4,975298.0,0.0,3,sale,dld
dxb-101246,2025-02-05,jumeirah lake towers,villa,4 br,71.4,1881525.0,4.0,1,sale,dld
dxb-101327,2024-03-20,palm jumeirah,villa,5 br,129.1,7709947.0,5.0,0,sale,dld
dxb-100550,2025-04-13,palm jumeirah,apartment,1 br,226.0,10801529.0,1.0,3,sale,dld
dxb-101171,2026-03-29,business bay,townhouse,3 br,90.6,1925889.0,3.0,2,mortgage,dld
dxb-100251,2024-10-29,jumeirah,penthouse,2 br,160.7,4579823.0,2.0,3,sale,dld
dxb-101410,2023-04-01,downtown dubai,townhouse,2 br,84.2,2762471.0,2.0,3,sale,dld
dxb-100212,2024-06-03,dubai hills estate,apartment,3 br,134.9,2593461.0,3.0,3,sale,dld
dxb-101298,2023-02-08,dubai marina,villa,5 br,162.0,4225615.0,5.0,1,sale,broker
dxb-100330,2023-01-30,international city,townhouse,3 br,266.8,3887151.0,3.0,0,sale,dld
dxb-100432,2026-02-20,business bay,villa,6 br,54.3,1320568.0,6.0,1,mortgage,broker
dxb-100276,2026-04-24,downtown dubai,apartment,1 br,81.3,2581137.0,1.0,2,sale,dld
dxb-101353,2025-11-06,palm jumeirah,apartment,2 br,107.0,2726222.0,2.0,0,sale,dld
dxb-100291,2023-10-17,palm jumeirah,apartment,3 br,126.5,4351794.0,3.0,1,sale,broker
dxb-100901,2024-02-10,mirdif,apartment,2 br,241.6,3994129.0,2.0,1,sale,broker
dxb-100448,2025-12-29,international city,apartment,1 br,131.5,1390376.0,1.0,3,sale,dld
dxb-101273,2024-02-21,jumeirah lake towers,villa,3 br,110.5,3009841.0,3.0,0,mortgage,broker
dxb-101323,2025-03-10,business bay,townhouse,2 br,42.3,724518.0,2.0,0,sale,broker
dxb-100303,2024-02-22,jumeirah lake towers,apartment,3 br,201.0,3057029.0,3.0,0,mortgage,dld
dxb-101302,2023-12-02,jvc,townhouse,3 br,152.9,1206770.0,3.0,1,sale,dld
dxb-101424,2025-08-13,jumeirah lake towers,apartment,3 br,90.1,1693802.0,3.0,0,mortgage,dld
dxb-100940,2026-07-15,dubai silicon oasis,apartment,2 br,56.5,618003.0,2.0,2,mortgage,dld
dxb-100067,2025-03-14,arabian ranches,apartment,2 br,107.0,2963842.0,2.0,0,sale,broker
dxb-100019,2025-12-07,jumeirah,villa,4 br,93.5,1799034.0,4.0,0,mortgage,dld
dxb-100324,2023-04-25,palm jumeirah,townhouse,3 br,271.6,11213425.0,3.0,0,sale,broker
dxb-101392,2026-04-10,dubai marina,apartment,studio,86.2,2185653.0,0.0,0,mortgage,dld
dxb-100054,2023-12-28,jumeirah,villa,5 br,263.0,5620233.0,5.0,1,sale,dld
dxb-100963,2023-07-13,dubai hills estate,apartment,1 br,51.8,1396398.0,1.0,3,sale,dld
dxb-100931,2023-11-27,downtown dubai,apartment,studio,42.8,1281204.0,0.0,1,sale,developer
dxb-101428,2024-04-13,Unknown,townhouse,2 br,132.5,4562591.0,2.0,1,sale,broker
dxb-100150,2024-01-23,arabian ranches,townhouse,3 br,82.5,2473625.0,3.0,3,sale,developer
dxb-101263,2024-12-12,jumeirah,hotel apartment,studio,128.5,2323734.0,0.0,3,sale,broker
dxb-101121,2023-06-13,mirdif,apartment,studio,150.6,1867394.0,0.0,2,sale,broker
dxb-101352,2023-02-08,dubai silicon oasis,apartment,1 br,278.9,5213151.0,1.0,2,sale,dld
dxb-101130,2025-08-06,dubai marina,hotel apartment,1 br,77.8,1264775.0,1.0,0,sale,dld
dxb-100743,2024-09-19,palm jumeirah,apartment,3 br,61.8,3061362.0,3.0,3,sale,developer
dxb-100749,2024-01-31,bur dubai,townhouse,3 br,118.5,1499998.0,3.0,1,sale,dld
dxb-100755,2024-01-02,jlt,apartment,1 br,466.2,9053885.0,1.0,3,sale,dld
dxb-101048,2025-01-06,dubai hills estate,penthouse,2 br,95.5,2715629.0,2.0,0,sale,dld
dxb-100811,2024-09-14,palm jumeirah,apartment,3 br,512.8,20996670.0,3.0,0,sale,broker
dxb-100661,2026-07-12,al barsha,penthouse,2 br,89.4,2204096.0,2.0,3,sale,dld
dxb-101391,2025-02-19,deira,townhouse,3 br,65.8,426331.0,3.0,1,sale,dld
dxb-101106,2024-05-18,downtown dubai,apartment,1 br,99.9,1942539.0,1.0,1,mortgage,dld
dxb-100255,2023-09-07,jumeirah village circle,townhouse,3 br,90.3,1266305.0,3.0,2,sale,dld
dxb-100934,2025-08-17,jumeirah village circle,townhouse,3 br,274.6,5884674.0,3.0,3,sale,broker
dxb-100869,2025-11-18,arabian ranches,apartment,1 br,97.4,2623638.0,1.0,3,sale,dld
dxb-101405,2024-04-20,bur dubai,apartment,studio,111.7,1355362.0,0.0,1,sale,dld
dxb-100892,2024-04-22,palm jumeirah,apartment,3 br,95.5,4353426.0,3.0,1,sale,dld
dxb-100873,2023-08-29,al barsha,apartment,studio,69.6,1165467.0,0.0,2,mortgage,dld
dxb-100613,2025-05-31,downtown dubai,hotel apartment,studio,265.9,9822433.0,0.0,0,mortgage,dld
dxb-101100,2026-08-18,downtown dubai,apartment,1 br,152.5,4431800.0,1.0,0,mortgage,dld
dxb-100388,2025-12-26,jlt,apartment,1 br,92.6,1455978.0,1.0,2,sale,developer
dxb-100936,2025-06-13,al barsha,hotel apartment,1 br,149.8,3788444.0,1.0,2,sale,dld
dxb-100406,2024-07-19,dubai hills estate,apartment,1 br,44.9,1201156.0,1.0,3,mortgage,developer
dxb-100794,2025-07-01,bur dubai,apartment,3 br,155.7,1774599.0,3.0,3,sale,dld
dxb-100715,2026-05-12,jlt,apartment,studio,233.2,4409848.0,0.0,1,mortgage,dld
dxb-101134,2025-09-30,mirdif,hotel apartment,2 br,105.5,1028905.0,2.0,0,sale,dld
dxb-101023,2026-07-18,jlt,apartment,3 br,72.4,733434.0,3.0,1,sale,dld
dxb-101055,2023-08-03,dubai hills estate,villa,5 br,212.3,4470493.0,5.0,2,sale,dld
dxb-101332,2024-02-13,deira,apartment,3 br,84.5,1021404.0,3.0,1,sale,dld
dxb-100246,2026-07-15,jumeirah,villa,6 br,135.5,2851445.0,6.0,3,sale,dld
dxb-100145,2026-05-14,dubai silicon oasis,apartment,1 br,55.0,627777.0,1.0,2,mortgage,dld
dxb-101417,2025-05-27,jvc,apartment,studio,98.5,1731825.0,0.0,1,sale,dld
dxb-101152,2025-04-23,bur dubai,apartment,studio,108.8,1384292.0,0.0,0,sale,dld
dxb-101395,2026-08-01,al barsha,apartment,3 br,150.3,2196732.0,3.0,0,sale,dld
dxb-100622,2023-07-11,jumeirah lake towers,hotel apartment,1 br,95.7,1944712.0,1.0,1,sale,dld
dxb-101491,2026-06-07,jumeirah village circle,townhouse,3 br,63.3,639344.0,3.0,3,sale,broker
dxb-100460,2023-04-13,palm jumeirah,villa,4 br,61.8,1822794.0,4.0,1,sale,developer
dxb-100486,2025-05-09,dubai hills estate,apartment,3 br,216.1,6528319.0,3.0,0,sale,dld
dxb-101478,2024-06-16,Unknown,apartment,studio,102.1,1313240.0,0.0,3,mortgage,broker
dxb-100090,2024-10-31,dubai hills estate,apartment,2 br,72.3,1789800.0,2.0,1,mortgage,dld
dxb-101229,2024-08-26,dubai marina,apartment,1 br,147.4,3097326.0,1.0,3,sale,dld
dxb-100492,2025-09-13,dubai hills estate,villa,6 br,135.2,4838468.0,6.0,2,sale,dld
dxb-100170,2023-01-08,international city,apartment,studio,196.2,2213049.0,0.0,0,sale,dld
dxb-100056,2025-08-26,deira,apartment,studio,235.3,2532604.0,0.0,1,mortgage,dld
dxb-100404,2023-09-14,dubai hills estate,hotel apartment,studio,143.8,2813444.0,0.0,2,sale,developer
dxb-101265,2025-03-22,mirdif,townhouse,3 br,35.8,412654.0,3.0,0,sale,developer
dxb-100599,2023-10-01,international city,villa,4 br,225.6,3372411.0,4.0,3,mortgage,dld
dxb-101015,2023-08-27,jumeirah village circle,apartment,2 br,106.6,1981565.0,2.0,2,sale,dld
dxb-100097,2023-03-30,jlt,apartment,studio,104.1,2414399.0,0.0,0,sale,dld
dxb-100826,2023-12-29,dubai hills estate,villa,5 br,41.2,1220172.0,5.0,1,sale,broker
dxb-101140,2023-01-21,arabian ranches,apartment,3 br,239.5,5976595.0,3.0,1,sale,broker
dxb-101225,2025-01-17,jumeirah village circle,penthouse,2 br,196.1,3723742.0,2.0,0,sale,dld
dxb-100479,2024-11-08,jumeirah,apartment,2 br,118.1,3241671.0,2.0,3,sale,dld
dxb-100323,2025-06-14,international city,apartment,3 br,77.0,794356.0,3.0,0,sale,broker
dxb-101217,2023-10-26,dubai hills estate,villa,5 br,88.4,2713306.0,5.0,0,mortgage,dld
dxb-101357,2024-08-09,business bay,apartment,1 br,86.2,2286904.0,1.0,2,mortgage,dld
dxb-100098,2023-11-28,jvc,apartment,3 br,150.6,2267790.0,3.0,1,sale,developer
dxb-100424,2023-12-26,international city,villa,4 br,82.4,787145.0,4.0,1,sale,broker
dxb-100296,2025-01-28,business bay,hotel apartment,1 br,49.5,1016260.0,1.0,1,sale,broker
dxb-100737,2023-10-30,al barsha,apartment,3 br,143.8,2752606.0,3.0,3,sale,dld
dxb-101435,2025-02-18,bur dubai,hotel apartment,studio,102.0,1503670.0,0.0,3,sale,broker
dxb-100902,2023-12-30,al barsha,apartment,2 br,128.4,1528779.0,2.0,1,sale,dld
dxb-100601,2024-02-01,international city,townhouse,3 br,142.5,1856756.0,3.0,1,sale,broker
dxb-100999,2025-04-16,al barsha,apartment,studio,133.4,1574058.0,0.0,1,sale,broker
dxb-101372,2025-03-06,business bay,apartment,2 br,110.0,2062259.0,2.0,1,sale,dld
dxb-100395,2023-02-04,jumeirah,apartment,1 br,75.9,2526576.0,1.0,1,sale,dld
dxb-100426,2024-05-12,al barsha,apartment,1 br,120.4,1841599.0,1.0,0,sale,dld
dxb-101369,2023-02-28,al barsha,apartment,2 br,73.9,1406997.0,2.0,2,sale,dld
dxb-101038,2025-10-29,jumeirah lake towers,apartment,3 br,124.0,2063377.0,3.0,2,sale,dld
dxb-100252,2024-02-20,jumeirah village circle,apartment,3 br,51.8,598370.0,3.0,1,mortgage,dld
dxb-100238,2023-05-23,bur dubai,apartment,1 br,160.6,1746502.0,1.0,3,sale,dld
dxb-101144,2026-06-10,Unknown,apartment,2 br,84.4,2075432.0,2.0,2,mortgage,broker
dxb-100844,2023-09-03,bur dubai,apartment,1 br,141.6,1529156.0,1.0,3,sale,dld
dxb-101309,2025-12-15,international city,hotel apartment,1 br,61.8,757159.0,1.0,2,sale,dld
dxb-100845,2024-05-15,al barsha,penthouse,3 br,105.7,2057325.0,3.0,3,mortgage,dld
dxb-100554,2024-06-09,palm jumeirah,apartment,studio,127.2,4405274.0,0.0,3,sale,broker
dxb-101220,2023-02-06,downtown dubai,apartment,3 br,69.3,2224024.0,3.0,3,sale,broker
dxb-100545,2024-10-24,international city,apartment,1 br,205.6,2608806.0,1.0,0,sale,broker
dxb-100250,2024-07-19,dubai hills estate,villa,3 br,150.0,3540567.0,3.0,2,mortgage,dld
dxb-100739,2023-07-25,deira,apartment,3 br,150.2,1941676.0,3.0,3,sale,dld
dxb-100964,2025-02-21,jumeirah village circle,hotel apartment,studio,294.4,5776125.0,0.0,3,sale,dld
dxb-100198,2023-10-29,mirdif,apartment,1 br,76.1,600352.0,1.0,0,sale,dld
dxb-100897,2024-04-03,dubai marina,apartment,1 br,64.6,1594354.0,1.0,2,sale,dld
dxb-101345,2024-09-01,al barsha,villa,3 br,89.3,2208686.0,3.0,2,mortgage,dld
dxb-101342,2023-04-28,al barsha,apartment,2 br,88.9,1554462.0,2.0,2,mortgage,dld
dxb-101314,2023-10-10,jumeirah,apartment,2 br,144.8,2279634.0,2.0,0,mortgage,broker
dxb-100989,2025-07-25,al barsha,townhouse,3 br,60.0,975094.0,3.0,0,sale,developer
dxb-101040,2025-11-11,jlt,apartment,1 br,110.4,1945895.0,1.0,0,sale,developer
dxb-101182,2026-06-29,downtown dubai,apartment,1 br,78.7,1981223.0,1.0,0,sale,dld
dxb-100243,2023-07-19,al barsha,apartment,1 br,176.7,3135954.0,1.0,2,sale,dld
dxb-100066,2026-06-08,deira,villa,5 br,91.5,1077175.0,5.0,0,sale,dld
dxb-101456,2023-01-29,dubai silicon oasis,apartment,studio,264.6,3227922.0,0.0,2,sale,dld
dxb-100933,2026-05-20,arabian ranches,townhouse,3 br,138.3,2705343.0,3.0,3,mortgage,dld
dxb-100359,2026-05-16,al barsha,villa,6 br,83.8,1847304.0,6.0,1,sale,dld
dxb-100095,2024-04-02,jumeirah,villa,3 br,69.2,1652383.0,3.0,1,sale,broker
dxb-101481,2025-04-29,jumeirah lake towers,apartment,3 br,100.4,2148047.0,3.0,0,mortgage,dld
dxb-101495,2023-02-14,international city,villa,3 br,99.1,1295024.0,3.0,1,sale,dld
dxb-100521,2024-07-26,jumeirah lake towers,apartment,1 br,245.7,5947576.0,1.0,2,sale,dld
dxb-100974,2024-12-09,downtown dubai,apartment,studio,61.8,1737476.0,0.0,2,sale,dld
dxb-100665,2025-05-19,palm jumeirah,villa,3 br,41.4,1177338.0,3.0,0,mortgage,dld
dxb-100361,2025-05-21,jumeirah,apartment,3 br,79.8,2584720.0,3.0,3,sale,broker
dxb-100484,2026-03-25,palm jumeirah,apartment,studio,184.8,5910666.0,0.0,1,sale,broker
dxb-101175,2026-02-11,dubai hills estate,townhouse,2 br,246.6,6652934.0,2.0,2,sale,developer
dxb-101280,2025-04-17,al barsha,apartment,studio,102.2,2719522.0,0.0,2,mortgage,dld
dxb-100311,2024-10-18,palm jumeirah,apartment,studio,143.6,4433967.0,0.0,3,sale,broker
dxb-101328,2024-01-24,dubai marina,apartment,studio,203.5,5227111.0,0.0,0,mortgage,dld
dxb-100842,2023-12-05,dubai silicon oasis,apartment,2 br,65.7,458543.0,2.0,0,sale,dld
dxb-100413,2024-06-05,downtown dubai,penthouse,3 br,126.6,5844099.0,3.0,0,mortgage,developer
dxb-101157,2024-11-28,jumeirah lake towers,apartment,3 br,384.6,7388463.0,3.0,2,sale,dld
dxb-100031,2023-06-05,jumeirah lake towers,hotel apartment,studio,111.7,2842145.0,0.0,3,sale,dld
dxb-100765,2024-11-14,palm jumeirah,apartment,3 br,61.3,1688199.0,3.0,0,sale,dld
dxb-100458,2026-02-01,deira,townhouse,4 br,42.5,330596.0,4.0,0,sale,developer
dxb-101185,2023-09-15,dubai silicon oasis,townhouse,3 br,74.6,1023170.0,3.0,1,sale,developer
dxb-100339,2023-05-03,bur dubai,hotel apartment,2 br,5000.0,45000000.0,2.0,3,mortgage,dld
dxb-100286,2024-12-23,downtown dubai,apartment,2 br,190.8,5529322.0,2.0,3,sale,dld
dxb-100949,2026-03-02,jumeirah village circle,apartment,studio,131.4,1536494.0,0.0,1,mortgage,dld
dxb-100139,2025-05-20,al barsha,apartment,3 br,46.3,808447.0,3.0,0,sale,broker
dxb-100848,2025-06-20,jumeirah,apartment,1 br,39.7,1096200.0,1.0,2,sale,dld
dxb-101025,2026-03-02,jvc,apartment,studio,77.8,1262765.0,0.0,0,sale,broker
dxb-101231,2023-03-20,bur dubai,villa,3 br,97.1,1709169.0,3.0,3,mortgage,dld
dxb-101138,2023-05-06,Unknown,apartment,studio,100.8,1127809.0,0.0,3,sale,broker
dxb-100900,2023-09-11,al barsha,apartment,3 br,71.8,1653889.0,3.0,0,mortgage,broker
dxb-100731,2026-05-04,deira,apartment,1 br,100.2,907047.0,1.0,1,sale,dld
dxb-100264,2026-05-22,al barsha,hotel apartment,1 br,98.1,1676070.0,1.0,0,mortgage,dld
dxb-100274,2025-04-25,business bay,villa,4 br,131.1,2848865.0,4.0,1,sale,broker
dxb-101094,2023-01-19,mirdif,villa,6 br,155.9,2449563.0,6.0,0,sale,dld
dxb-100444,2025-10-20,bur dubai,apartment,studio,94.3,1321133.0,0.0,1,sale,developer
dxb-100039,2024-05-16,jumeirah village circle,villa,6 br,108.1,2524530.0,6.0,0,mortgage,broker
dxb-101122,2026-05-25,mirdif,townhouse,2 br,135.2,1915301.0,2.0,3,sale,dld
dxb-101264,2025-02-20,dubai silicon oasis,villa,4 br,44.6,598740.0,4.0,3,sale,broker
dxb-100021,2024-10-20,downtown dubai,apartment,2 br,34.1,1091684.0,2.0,0,sale,dld
dxb-100705,2024-09-16,al barsha,villa,4 br,125.3,1995090.0,4.0,3,sale,dld
dxb-100517,2025-09-26,bur dubai,townhouse,3 br,46.1,759848.0,3.0,2,mortgage,dld
dxb-101173,2023-07-01,dubai hills estate,townhouse,3 br,29.1,702360.0,3.0,0,sale,developer
dxb-100354,2024-02-25,mirdif,apartment,studio,198.4,2578921.0,0.0,0,sale,dld
dxb-100297,2024-11-13,bur dubai,townhouse,2 br,85.9,1060914.0,2.0,2,sale,developer
dxb-101076,2023-09-01,mirdif,apartment,2 br,208.8,2994049.0,2.0,1,mortgage,dld
dxb-100839,2023-01-17,mirdif,apartment,1 br,138.5,1517048.0,1.0,3,mortgage,dld
dxb-101222,2025-12-11,deira,penthouse,4 br,80.8,1221191.0,4.0,1,sale,dld
dxb-100924,2023-02-16,international city,apartment,1 br,110.6,1079181.0,1.0,1,sale,broker
dxb-100122,2025-05-25,al barsha,apartment,3 br,58.8,1339201.0,3.0,2,sale,dld
dxb-101227,2024-09-28,international city,apartment,studio,52.9,573315.0,0.0,3,sale,dld
dxb-101091,2024-01-02,dubai marina,villa,5 br,67.5,1676536.0,5.0,3,sale,broker
dxb-101247,2025-01-15,jumeirah village circle,apartment,studio,213.3,2596839.0,0.0,1,mortgage,dld
dxb-101151,2026-08-17,al barsha,penthouse,4 br,193.3,3644052.0,4.0,1,sale,dld
dxb-101163,2026-07-07,business bay,apartment,1 br,148.8,2935221.0,1.0,2,sale,dld
dxb-100417,2026-01-27,bur dubai,townhouse,2 br,113.9,1346244.0,2.0,0,mortgage,dld
dxb-100966,2025-06-05,jumeirah,hotel apartment,studio,131.2,4631549.0,0.0,0,sale,dld
dxb-101242,2024-10-05,deira,apartment,3 br,83.0,847741.0,3.0,1,mortgage,developer
dxb-100157,2024-07-19,mirdif,villa,5 br,217.2,3923842.0,5.0,1,sale,developer
dxb-101118,2024-08-27,business bay,apartment,3 br,104.1,2069741.0,3.0,0,mortgage,dld
dxb-101279,2026-01-28,deira,villa,3 br,149.1,2198151.0,3.0,0,sale,broker
dxb-101063,2023-10-24,al barsha,villa,3 br,191.8,3036627.0,3.0,0,sale,dld
dxb-101154,2024-11-03,business bay,apartment,studio,107.35,1059417.0,0.0,2,sale,dld
dxb-100189,2026-08-06,deira,apartment,2 br,160.5,1909517.0,2.0,3,sale,broker
dxb-100589,2026-03-25,bur dubai,apartment,2 br,92.6,1019903.0,2.0,1,sale,broker
